,target,ids,date,flag,user,text
218445,0,1976171085,Sat May 30 16:44:35 PDT 2009,NO_QUERY,Bla1ze,Been driftin n swervin all day   Driving lesson #14 tomorrow
324409,0,2006292135,Tue Jun 02 10:57:06 PDT 2009,NO_QUERY,mamicta,back from lunch with kristi...no fun im so ready for miami 
692933,0,2252608705,Sat Jun 20 06:37:58 PDT 2009,NO_QUERY,xashley18x,I want a car 
54699,0,1684811090,Sat May 02 22:07:10 PDT 2009,NO_QUERY,aimforthemedic,Yeah. Only I could live MY life and make myself seem happy to all those who don't know any better. The only good thing I have is my job. 
35743,0,1565361033,Mon Apr 20 06:34:11 PDT 2009,NO_QUERY,jaycie622,Not enjoying this headachey weather. 
457203,0,2071511076,Sun Jun 07 19:30:55 PDT 2009,NO_QUERY,pdaonline,Just dropped off the lil sis.. Day goes from incredible to sad.. I love that little girl.. 
165586,0,1960942535,Fri May 29 08:44:39 PDT 2009,NO_QUERY,PilonBignell,".@jkmodels I missed your party...you must forgive me pleassse, i feel bad.. "
19609,0,1556891846,Sun Apr 19 00:52:13 PDT 2009,NO_QUERY,angel_007,WTF ferrari  ... when will u stop making such a fuss ... nowhere to 3 and then down to retire from there 
308383,0,2000674744,Mon Jun 01 22:40:22 PDT 2009,NO_QUERY,bigbrovar,!linuxoutlaws podcast feed is messed up .. i keep getting some Tiger Records BS in its stead or is it just me 
527753,0,2194768998,Tue Jun 16 10:14:12 PDT 2009,NO_QUERY,dexspov,finally @ home but i missed the movie 
652598,0,2238283757,Fri Jun 19 07:04:27 PDT 2009,NO_QUERY,collette_22,@ZonicZulu gutted about that  hes  1 of my favs
781209,0,2323358630,Thu Jun 25 00:28:00 PDT 2009,NO_QUERY,guspim,@evanhamilton I wish I were you = having sleep issues this week 
12878,0,1552024676,Sat Apr 18 10:35:21 PDT 2009,NO_QUERY,ellabella0912,@LiziBeeSays I was downtown ALL day yesterday! I didnt get to the Garment District tho 
633929,0,2233162984,Thu Jun 18 20:55:27 PDT 2009,NO_QUERY,1flYYHoneY,beauty hurts....my pinky is bleeding 
434295,0,2065154194,Sun Jun 07 08:00:41 PDT 2009,NO_QUERY,sweetcandy_15,@Poweesy Vodka is bad for sweetcandy15....so very baaaaddd.  I think I will stick with gin...
659629,0,2242217312,Fri Jun 19 11:55:04 PDT 2009,NO_QUERY,tycoon613,sick and called out of my columbia shift.  I LOVE THE COLUMBIA!!
81235,0,1752640387,Sat May 09 22:30:42 PDT 2009,NO_QUERY,blitty182,work at eleven am. darn. 
286899,0,1994037085,Mon Jun 01 11:18:53 PDT 2009,NO_QUERY,rachielee519,reading through a stupid job shadowing packet we have to complete next year for senior projects....nooo funnn 
343012,0,2015372683,Wed Jun 03 04:29:25 PDT 2009,NO_QUERY,lainegaskarth,@dashandwill what about aquinas? 
414482,0,2060833930,Sat Jun 06 19:40:06 PDT 2009,NO_QUERY,jessicaisridic,My brother is graduating tomorrow! Its gonna be a pretty emotional day for me. and it'll be rainy. That won't help my mood any. 
427434,0,2063734968,Sun Jun 07 03:52:08 PDT 2009,NO_QUERY,steadiman,"Shooting in a school today, brings back way too many memories of detention  http://twitpic.com/6tluz"
372697,0,2050824413,Fri Jun 05 19:21:30 PDT 2009,NO_QUERY,tactix,Especially considering i will need to be at work tomorrow at like 7 
165214,0,1960672702,Fri May 29 08:19:49 PDT 2009,NO_QUERY,ayyoangela,Nothings better than having to take a cold shower in the morning 
784691,0,2324233458,Thu Jun 25 02:38:08 PDT 2009,NO_QUERY,asherleecat,low battery 
413259,0,2060551395,Sat Jun 06 19:07:03 PDT 2009,NO_QUERY,FlyingShoeMan,is enjoying some GTA4 after the semi-boring 1 vs 100 Beta.  No Microsoft Point prizes until July or so.  
310210,0,2001060983,Mon Jun 01 23:43:41 PDT 2009,NO_QUERY,tjerkw,Damn my htc magic phone is delayed from vodafone.. have to wait langer 
388677,0,2054288969,Sat Jun 06 07:01:12 PDT 2009,NO_QUERY,Amvera,capeeeeeeeeeee 
681180,0,2249676635,Fri Jun 19 22:47:40 PDT 2009,NO_QUERY,barbaracborges,"reading burning sun, again. this is the best fanfic ever! i wish i could find Fire, here on twitter "
57227,0,1685617891,Sun May 03 01:13:24 PDT 2009,NO_QUERY,tractorqueen,"@JennyJS I'm on mobile, so not able to multitask. I should trademark the tractor, i came up with that first. "
577993,0,2212855867,Wed Jun 17 14:37:22 PDT 2009,NO_QUERY,RasaFrasa,@Iconaholic HA! no... they're $9.99 an envelope 
283308,0,1992867285,Mon Jun 01 09:27:08 PDT 2009,NO_QUERY,potatobiker,"bah, just noticed it's my long day "
326473,0,2008242594,Tue Jun 02 13:50:11 PDT 2009,NO_QUERY,BlackBarbiexZ,@roidsnrp I want some. 
137137,0,1880254770,Fri May 22 00:36:22 PDT 2009,NO_QUERY,Wittyllama,is greedy. 
105761,0,1823191146,Sat May 16 21:20:07 PDT 2009,NO_QUERY,Pandatruffles,@Errricuh no kidding  I want to shave his head
529392,0,2195447434,Tue Jun 16 11:08:32 PDT 2009,NO_QUERY,TheMileHighFan,@MistyMontano - FYi The 'CBS4' ad system still does not allow custom sizes. Seems to be the same as it was. 
436724,0,2065745159,Sun Jun 07 09:12:24 PDT 2009,NO_QUERY,bruzevylet,So sore from yesterday 
578817,0,2213247252,Wed Jun 17 15:07:20 PDT 2009,NO_QUERY,horatiofresh,Felt fine this morning but now that it's been revealed that Sammy Sosa failed a drug text in 03 I'm kinna sad 
500215,0,2186776691,Mon Jun 15 19:19:17 PDT 2009,NO_QUERY,danny_chiu,nooo not the dowentime what will i dooo 
299498,0,1998023836,Mon Jun 01 17:51:50 PDT 2009,NO_QUERY,atikahsayogo,I couldnt believe this is the last day  i wanna spend more time here with my friends!
752279,0,2286408999,Mon Jun 22 16:24:27 PDT 2009,NO_QUERY,aurihunter,@EazyWare lmao long story 
95796,0,1792263448,Wed May 13 22:37:38 PDT 2009,NO_QUERY,Nessie,@xsparkage feels like tweets are coming in slow / not on time or something. i get old tweets showing if i refresh! 
106031,0,1823354246,Sat May 16 21:45:01 PDT 2009,NO_QUERY,ginnycase,Just looked at the baseball scores. Yankees win.   Mariners and Dodgers lose.  
458891,0,2072033556,Sun Jun 07 20:17:14 PDT 2009,NO_QUERY,echoskope,@hak5darren you're making me super jealous that I don't have a bike to go ride around on  I wish oklahoma looked that beautiful....
166145,0,1961171097,Fri May 29 09:05:31 PDT 2009,NO_QUERY,bmesz38,I need some cheering up 
496375,0,2185531404,Mon Jun 15 17:31:15 PDT 2009,NO_QUERY,momo_fasho_doe,still sick  aint even go n 2day...Pray for me yall!!
212672,0,1974804040,Sat May 30 13:52:29 PDT 2009,NO_QUERY,Tildycat,@tequilasam   lol - you wouldnt bluddy sunbathe anyway! one more to show you/.....
277692,0,1991343534,Mon Jun 01 06:51:59 PDT 2009,NO_QUERY,bismara,"God may be with people from Air France flight between Rio and Paris, as well as with their families in this trying time "
470458,0,2176427429,Mon Jun 15 03:50:47 PDT 2009,NO_QUERY,naveen_jp,Linus is shattered  - http://comics.com/peanuts/2009-06-15/
21429,0,1557277600,Sun Apr 19 03:05:57 PDT 2009,NO_QUERY,dapple_grey,why is it when the sun is shining i have to go to band practice 
79754,0,1751984784,Sat May 09 20:45:55 PDT 2009,NO_QUERY,sayahpiper,Icing my toe after banging it into something and re-aggravating it. 
512623,0,2190184050,Tue Jun 16 02:00:30 PDT 2009,NO_QUERY,Kimberley__,"@PinkTrees: i'm going to lay down for a while, i'm all crampy and feeling yuck! i really hate being a woman at times "
517273,0,2191259912,Tue Jun 16 04:53:28 PDT 2009,NO_QUERY,azin_d,trying to call Mzi but can't reach her 
731032,0,2263725248,Sun Jun 21 01:37:50 PDT 2009,NO_QUERY,thecoachbag,I decided to wear my dress for the first time today ... 11 hour day. It was a horrible idea. The tailor took the back slit out 
617415,0,2227045681,Thu Jun 18 12:42:31 PDT 2009,NO_QUERY,arian_marie,@Aquapimp not ill..  He passed away 
507602,0,2188941981,Mon Jun 15 22:53:41 PDT 2009,NO_QUERY,_Heather_Marie,ugh i cant sleep  i dont thnk im addicted to twitter anymore lol ive actually been on facebook a lot taking those fabulous quizes â¥
403375,0,2058158443,Sat Jun 06 14:22:55 PDT 2009,NO_QUERY,solarpowerspork,@heatherdamico ...i'm not gonna tell you the answer 
716509,0,2259724709,Sat Jun 20 18:03:32 PDT 2009,NO_QUERY,somecallmetimmy,I ate way to much today and now my stomachs paying the price... Ow. 
21158,0,1557225908,Sun Apr 19 02:46:05 PDT 2009,NO_QUERY,nettiepants,Actually considering maybe getting my foot/ankle looked as as still don't have all the movement back rom Thursday night yet 
721176,0,2261116028,Sat Jun 20 20:17:13 PDT 2009,NO_QUERY,petitecurvydiva,@rolandsmartin ah man!  I did not know you were going to be at the banquet! AUGH!  I should have gone. First time I missed in 5 years. 
563394,0,2205907371,Wed Jun 17 05:40:08 PDT 2009,NO_QUERY,tavosoft,working in the english lab 
391571,0,2054941761,Sat Jun 06 08:23:24 PDT 2009,NO_QUERY,sophs_3,@fadeoutfeelings  aww  why not?
130260,0,1835273683,Mon May 18 05:35:45 PDT 2009,NO_QUERY,deelynn1,@Angel_of_God  the link won't work for me    but I would!
344276,0,2015634982,Wed Jun 03 05:09:40 PDT 2009,NO_QUERY,julz1120,having a nasty allergic reaction that has my eyes swollen and gross.  
179050,0,1966161518,Fri May 29 17:14:24 PDT 2009,NO_QUERY,flavianalin,"PLEASE PLEASE, ANYONE? "
733809,0,2264404185,Sun Jun 21 03:45:56 PDT 2009,NO_QUERY,rodrickmartinez,Lit homework. 
307101,0,2000394089,Mon Jun 01 22:01:15 PDT 2009,NO_QUERY,thraeryn,Why don't I get Anne Hathaway? 
247401,0,1982467112,Sun May 31 11:16:00 PDT 2009,NO_QUERY,hannnnnnnah,"@victoriax3jonas oh, see i'm not doing ANY AP next year.  i feel like i probably should've. ah. oh welllll.. :/"
211651,0,1974541417,Sat May 30 13:20:36 PDT 2009,NO_QUERY,KellyLouiseee,@tommcfly ouch please don't .. I'm too young to die 
101637,0,1794540270,Thu May 14 06:02:31 PDT 2009,NO_QUERY,maz28185,daytime tv is so bad...wish i could work 
321143,0,2003666235,Tue Jun 02 06:56:31 PDT 2009,NO_QUERY,cktytor,Going to the Doctor.   
311473,0,2001311944,Tue Jun 02 00:28:49 PDT 2009,NO_QUERY,andyhessey,Writing user acceptance testing (UAT) for leading national media outlet  Damn my logic flows ...
481481,0,2179651706,Mon Jun 15 09:23:51 PDT 2009,NO_QUERY,MiLoveIsTrue,those are the times when i wish i was in school!! 
142518,0,1881502591,Fri May 22 04:50:17 PDT 2009,NO_QUERY,21prettyinpink,missing my flight to  MIA 
283678,0,1992972503,Mon Jun 01 09:37:24 PDT 2009,NO_QUERY,owenronayne,"oh god, so hungover and tired! "
265014,0,1988716761,Sun May 31 23:10:09 PDT 2009,NO_QUERY,michlan,ouch. sunburn. and me and english rose an' all. not good. 
591511,0,2217675615,Wed Jun 17 21:12:46 PDT 2009,NO_QUERY,ipapi,@cstatus missing was the prey so the cat didn't play? 
531770,0,2196443613,Tue Jun 16 12:28:50 PDT 2009,NO_QUERY,geekpreacher,guy cried and cried and there was nothing we could do. 
59334,0,1686119731,Sun May 03 03:51:49 PDT 2009,NO_QUERY,scots13itch,"gone back to bed, have a migraine "
79039,0,1751640628,Sat May 09 19:55:37 PDT 2009,NO_QUERY,spritneybears,I really wanna buy a puppy when I get paid but my mom would kill me 
209167,0,1973905210,Sat May 30 12:03:44 PDT 2009,NO_QUERY,giloi2009,@Applecored  I'm charging it now though.
727656,0,2262874682,Sat Jun 20 23:25:38 PDT 2009,NO_QUERY,lovesgreyboy,@pinksealight omg!!!that's crazy  u ok? *hug* xx
382222,0,2052948151,Sat Jun 06 02:39:51 PDT 2009,NO_QUERY,carolinekerrang,@leolodreamland shame about the weather today tho ..  v.v. soggy! 
284550,0,1993285061,Mon Jun 01 10:07:53 PDT 2009,NO_QUERY,PoynterPerve,@_amberlovely why where are you looking at Haz? I dunno if anythings happening... I can't stop over anyway 
112679,0,1825532361,Sun May 17 06:01:51 PDT 2009,NO_QUERY,AliBMorgan,"Catching on... slowly, but surely! I CANNOT be Monday tomorrow....??! "
392395,0,2055139515,Sat Jun 06 08:46:19 PDT 2009,NO_QUERY,AmandaBouldin,"I want to go outside and play, but everyone is still sleeping. "
407444,0,2059176649,Sat Jun 06 16:24:08 PDT 2009,NO_QUERY,SusannahBarber,@patkSTEREOS I miss you 
371023,0,2050294196,Fri Jun 05 18:24:52 PDT 2009,NO_QUERY,tomkatchd,"@EricMillegan hey, since u are busy NOT being on BONES (  , if you love dogs check out @grouchypuppy especially the website.  So funny."
220312,0,1976596680,Sat May 30 18:32:29 PDT 2009,NO_QUERY,alycekeli,@splatt_twloha the beginning of the end has come  glad to hear it was good though.
590261,0,2217261773,Wed Jun 17 20:37:06 PDT 2009,NO_QUERY,amyalbright666,where is my ipod with all my sad ass fucking songs when i need it! 
180233,0,1966501146,Fri May 29 17:53:00 PDT 2009,NO_QUERY,laurenparadiso,@laceefranks @elektmiss u toooooo  hope u are well
600984,0,2221040068,Thu Jun 18 04:33:59 PDT 2009,NO_QUERY,Luvs_Hengqi,Im feeling so lonely now  Boring.
199881,0,1971544649,Sat May 30 07:20:59 PDT 2009,NO_QUERY,Sophelina,Its days like these when I hate being ginger. I have sunburn! 
493227,0,2184542609,Mon Jun 15 16:03:46 PDT 2009,NO_QUERY,jayxavier34,My body is currently under attack by mosquitos. They want my blood. 
170955,0,1963067797,Fri May 29 12:09:12 PDT 2009,NO_QUERY,jojobatgirl,@TheMandyMoore boston needs one too 
738987,0,2265613965,Sun Jun 21 06:57:49 PDT 2009,NO_QUERY,SallytheShizzle,@EricaHeartsYou naw. Too late for bed? 
406902,0,2059044032,Sat Jun 06 16:08:07 PDT 2009,NO_QUERY,MileleSanaa,my dad bought him &amp; his bro. when we were kids. Man! He's about 10 years old now. I hope the raccoons don't  snag him.  #flylady
604689,0,2222022663,Thu Jun 18 06:22:43 PDT 2009,NO_QUERY,skeletonlights,my tweetdeck is being unreasonable 
585523,0,2215652945,Wed Jun 17 18:25:50 PDT 2009,NO_QUERY,yuriismaster,@seattlegeekly NOOOOOOOOO. Was looking for record 
231571,0,1978988863,Sun May 31 01:11:38 PDT 2009,NO_QUERY,tataridevianti,misses that Ami tomokay valobashi 
649786,0,2237384363,Fri Jun 19 05:42:28 PDT 2009,NO_QUERY,jasonphughes,Dang. Ga Theatre burning down.    
10746,0,1551043802,Sat Apr 18 07:59:47 PDT 2009,NO_QUERY,jungzx,I was actually signed on to YM and NOT invisible for a few hours. Not one person said Hi. 
456600,0,2071326180,Sun Jun 07 19:12:47 PDT 2009,NO_QUERY,dinartd,Callister 
128504,0,1834919817,Mon May 18 04:36:58 PDT 2009,NO_QUERY,sarahnd,I love my husband more then anything in this world and is saddened by my brother in law threats... 
366932,0,2049019056,Fri Jun 05 16:09:28 PDT 2009,NO_QUERY,StayWithMeBaby,Face time was TOO short! 
172162,0,1963484240,Fri May 29 12:47:35 PDT 2009,NO_QUERY,borntrendy86,after mad calls..txt..fb msgs my homie finally calls me back I was so worried..I think I care far 2 much..but if anything happened 2 them 
47287,0,1677606731,Sat May 02 03:00:11 PDT 2009,NO_QUERY,tweetpet,@aimss123  Clean Me!
283616,0,1992949535,Mon Jun 01 09:35:09 PDT 2009,NO_QUERY,RobCometX,@jenxstudios Well then I guess &quot;are exhausted&quot; was appropriate. 
624421,0,2229892784,Thu Jun 18 16:21:14 PDT 2009,NO_QUERY,Kendrawad73,is very emotional this evening 
762105,0,2297650338,Tue Jun 23 10:42:14 PDT 2009,NO_QUERY,cincodemaygirl,@jillybinks I really want to read your survey link but tinyurl says the link is broken.  
499616,0,2186590044,Mon Jun 15 19:03:16 PDT 2009,NO_QUERY,zeegirl602,"@culturepulp I hope everything's ok!?! I got nothin' on the ideas front. Except, you know, envy that you can draw and I, alas, cannot. "
496355,0,2185527981,Mon Jun 15 17:30:57 PDT 2009,NO_QUERY,FVRacerShawny,"Power just had a hiccup, takes about five minutes for DVR to reboot.  Was watching new Phineas &amp; Ferb on XD and recording I'm a Celeb. "
274614,0,1990634032,Mon Jun 01 05:22:37 PDT 2009,NO_QUERY,bartvegeta,"There are people who I want to help, but I feel so helpless "
119006,0,1827957433,Sun May 17 11:47:55 PDT 2009,NO_QUERY,cnt9886,On my way home 4m waco but I think I'm getting a cold 
790884,0,2325794954,Thu Jun 25 06:04:29 PDT 2009,NO_QUERY,JasmineAshleigh,"prom tonight, what a load of shit it will be "
435386,0,2065412970,Sun Jun 07 08:32:37 PDT 2009,NO_QUERY,antiredcap,Mali is great but I;m missing Nathan very much. 
726634,0,2262627677,Sat Jun 20 22:53:49 PDT 2009,NO_QUERY,Rasuogen,Only haveing 4hours of sleep and now at work for 8hours...this will not be a fun day. 
687750,0,2251359408,Sat Jun 20 03:14:58 PDT 2009,NO_QUERY,tommoor,@han_banana we missed each other by like 15 minutes 
623888,0,2229718470,Thu Jun 18 16:06:35 PDT 2009,NO_QUERY,tommyveneto,I &lt;3 food right now. If only I had the money to shop at Trader Joe's right now. 
785719,0,2324498892,Thu Jun 25 03:18:39 PDT 2009,NO_QUERY,eli29,is going round and round in circles 
155272,0,1955804608,Thu May 28 20:39:12 PDT 2009,NO_QUERY,PorshaMcLaurian,Staring at all the cute guys....too bad they are not talking to me 
592714,0,2218041647,Wed Jun 17 21:47:29 PDT 2009,NO_QUERY,CrystalTessmer,Just found a hole in her pink leggings! 
618136,0,2227409332,Thu Jun 18 13:09:38 PDT 2009,NO_QUERY,HelenHeff1,Such a busy day in work today. Got a delivery of 50 boxes compared to the usual 7 or 8 
545274,0,2201385272,Tue Jun 16 20:12:04 PDT 2009,NO_QUERY,SportsFan402,pre-ordered the new 32 GB iPhone today!  Can't wait...only 6-9 business days tho     I think the wait is going to kill me!
414427,0,2060820873,Sat Jun 06 19:38:32 PDT 2009,NO_QUERY,Licokitty,@jp_pmntl the boys are fine I lost a kitten tho.. kinda bummed  the only girl
477118,0,2178078656,Mon Jun 15 07:09:47 PDT 2009,NO_QUERY,xXMaggyXx,@simpleplan I wish I could be there!! 
153720,0,1933020616,Tue May 26 22:47:27 PDT 2009,NO_QUERY,aims_,"@mutmot if that's the case, i need a red ballpen haha! shucks pano naman ako makakapag work nito  daming distractions. may meeting pa"
129621,0,1835144143,Mon May 18 05:15:29 PDT 2009,NO_QUERY,BabyFreya,@gina_pina_14 I have four days of exams in June which I am NOT prepared for!  SBA is 1 year old soon! Big party!
13209,0,1553142991,Sat Apr 18 13:29:10 PDT 2009,NO_QUERY,tinytink06,My throat hurts. Stupid weather. 
377387,0,2051887867,Fri Jun 05 23:03:52 PDT 2009,NO_QUERY,Loubella,"@davidrules04 ha as if!!ive had two hours sleep and im wrecked  think im gonna have a nap on the plane,with the help of the maccabees.lol!"
241755,0,1981160103,Sun May 31 08:33:14 PDT 2009,NO_QUERY,sgallagh,throat hurts 
661738,0,2243315300,Fri Jun 19 13:17:37 PDT 2009,NO_QUERY,ChristinaBou,@lanatello aww  u had another flood? how bad was it?
614290,0,2225808783,Thu Jun 18 11:10:24 PDT 2009,NO_QUERY,vickyjo,@harrybr   Did you buy it on credit card?  You might be able to see if they can help/get a refund through them.
521582,0,2192461131,Tue Jun 16 07:04:21 PDT 2009,NO_QUERY,joshstayclean,Man woke up with a belly ache 
691879,0,2252349162,Sat Jun 20 06:04:06 PDT 2009,NO_QUERY,Starrgirrl_ox,"watching random kids programmes, yes, im that bored  :L"
299866,0,1998124151,Mon Jun 01 18:01:55 PDT 2009,NO_QUERY,Tiaraisawonder,@sdhiggins I miss ur face 
477020,0,2178050225,Mon Jun 15 07:07:10 PDT 2009,NO_QUERY,emmyeep,"@JaysonJPhillips Oh dear, I hope you feel better. "
258817,0,1985278039,Sun May 31 16:47:30 PDT 2009,NO_QUERY,fueledbytaylor,"@ohhaimegan Well it should be there by then!  Gah, I wish I would have known earlier. I would have sent more stuff. "
147455,0,1882786311,Fri May 22 07:29:04 PDT 2009,NO_QUERY,muskrat61tc,Pelosi says it's been a wonderful 5 months. Wonderful for who is what I want to know? Trillions in debt isn't wonderful! 
451487,0,2069781012,Sun Jun 07 16:30:54 PDT 2009,NO_QUERY,gargib,Time to empty out my beloved Jetta 
21305,0,1557253779,Sun Apr 19 02:57:04 PDT 2009,NO_QUERY,EffinGorgeous,Okay Well I Now Remember Why I Stopped Drinking. The Next Morning Is Effin' Horrible. 
160055,0,1956981427,Thu May 28 23:11:27 PDT 2009,NO_QUERY,Caillie,"bed...sorta. today was good, sara has strep thought Angelina does to; i shared a water with her B4 they told me, i will prob get it to "
124925,0,1834209973,Mon May 18 02:03:08 PDT 2009,NO_QUERY,khushi4all,My Favourite website is down 
573926,0,2210118947,Wed Jun 17 11:11:32 PDT 2009,NO_QUERY,hnshyam,@kcnitt point ... enuf trouble wid matkas.. now new creatures.. 
758791,0,2295894694,Tue Jun 23 08:30:37 PDT 2009,NO_QUERY,pwintphyushwe,what's wrog wid my laptop 
550687,0,2202975177,Tue Jun 16 22:46:33 PDT 2009,NO_QUERY,HawkTaka,Love decisions are definitely the toughest 
786241,0,2324616611,Thu Jun 25 03:36:50 PDT 2009,NO_QUERY,fallen_seraph,i think twitter just stopped on me.. 
19730,0,1556920486,Sun Apr 19 01:01:10 PDT 2009,NO_QUERY,ExZizZiLe,@laeshaver i forgot 
598190,0,2219457082,Thu Jun 18 00:34:50 PDT 2009,NO_QUERY,hannnnnnnah,@allyheartsBB i wish you had AIM so you could join Meg and I as we are reminiscing and exchanging songs  and being sappy. HA
239795,0,1980698576,Sun May 31 07:26:45 PDT 2009,NO_QUERY,vinaps,@airlanggatwerp bagi link nya dong nce huhu 
520953,0,2192268937,Tue Jun 16 06:46:40 PDT 2009,NO_QUERY,amanda_4345,At work. Boring day ahead 
23965,0,1557859292,Sun Apr 19 06:19:19 PDT 2009,NO_QUERY,kloe101,work/lawn mower induced headache  hmmm!
465531,0,2175370154,Mon Jun 15 00:47:58 PDT 2009,NO_QUERY,mazuhotohori,@kevslady Yup. Didn't go into office today. 
636576,0,2233954580,Thu Jun 18 22:10:38 PDT 2009,NO_QUERY,iRockaBerry,Shelby and her &quot;Wobble&quot;  (but its cute) - http://qik.com/video/1907189
717096,0,2259897986,Sat Jun 20 18:20:30 PDT 2009,NO_QUERY,spgall,so hungover. wizard staff. only 12 last night 
95135,0,1791736846,Wed May 13 20:57:25 PDT 2009,NO_QUERY,anaashi,@queenhinton....it does feel lonely....i don't like this 
676263,0,2248346688,Fri Jun 19 20:28:49 PDT 2009,NO_QUERY,amymac1410,is a lamo tonight 
671193,0,2246788367,Fri Jun 19 18:07:30 PDT 2009,NO_QUERY,SteampunkPirate,"HOCKEY WAS BRILLIANT THIS MORNING.  it was raining and i got really muddy, we drew and unfortunatly the game was called of half way "
302190,0,1998887149,Mon Jun 01 19:17:13 PDT 2009,NO_QUERY,SLICEmag,"@trespassmag really like the sound of the prism powder highlighter by gorgeous, but i think it's only carried in Aus.  sigh."
18446,0,1556599205,Sat Apr 18 23:30:09 PDT 2009,NO_QUERY,queenanthai,WAIT IT GETS WORSE: I'm getting sick. 
62915,0,1687306599,Sun May 03 08:20:29 PDT 2009,NO_QUERY,JessiG88,Call me paranoid but I've either got food poisoning or it's the Swine Flu! 
362547,0,2047457254,Fri Jun 05 13:40:51 PDT 2009,NO_QUERY,DeborahVance1,@irishsgirl68 I went on  only looked at 1 thing. Then off again.
23949,0,1557855677,Sun Apr 19 06:18:22 PDT 2009,NO_QUERY,Xeneizita,"@shoesandbooks I married a spanish man so I'm staying for good (or until the diveorce xxpp) and we can't have a dog, we live in an apt. "
523589,0,2193181857,Tue Jun 16 08:06:26 PDT 2009,NO_QUERY,chyeahitsalicia,@amyaeroplane I know my comp is being really slow  
753218,0,2286806118,Mon Jun 22 16:57:10 PDT 2009,NO_QUERY,followme_imcute,Wow today was a great day long and fun and its still early even tho a lot fucked up shit happened today aw  shoutout to emmy if ya hear me
83646,0,1753401258,Sun May 10 01:27:30 PDT 2009,NO_QUERY,BrianVoll,@NeweggDailyDeal Thats about the price I paid for a 550w psu. Should have gotten that at newegg too 
419899,0,2062088139,Sat Jun 06 22:18:27 PDT 2009,NO_QUERY,Guynnie,Going nighty night. Long day ahead of me tomorrow. Have to drive back to CA  Want to stay in WA! 
718886,0,2260429779,Sat Jun 20 19:12:13 PDT 2009,NO_QUERY,nliskiewicz,@pskennedySOS yesss I know! I live in commerce so I'm surrounded by lots of lovely lakes. my boating plans tonight fell thru though 
718772,0,2260393868,Sat Jun 20 19:08:44 PDT 2009,NO_QUERY,andreazepeda,Omg i am finally at the house my legs are killing me  lol
117198,0,1827595614,Sun May 17 11:02:36 PDT 2009,NO_QUERY,MoREthANHuMAn,@sakixry #weshouldfindout if theres a rpattz booty call number.... I have the contact info for his hotel but not his actual room number 
29632,0,1563537650,Sun Apr 19 23:13:10 PDT 2009,NO_QUERY,cindyleigh,"woke up feeling blech, prob a cold... tho shouldn't infect my fellow webbies at Ideas5 - so might have a spare ticket up for grabs "
204431,0,1972613831,Sat May 30 09:33:23 PDT 2009,NO_QUERY,Samm_xo,Went up to my room to realise my huge JB board is not on the floor anymore  lol
685726,0,2250855330,Sat Jun 20 01:41:11 PDT 2009,NO_QUERY,philipharrisuk,Over dosed on red wine last night and went partying till abou three. Feel so il am chubbs is gna wana go to the gym in an hour 
279959,0,1991928118,Mon Jun 01 07:54:34 PDT 2009,NO_QUERY,Sarah_Fender,Stomach ache 
342430,0,2015258214,Wed Jun 03 04:09:56 PDT 2009,NO_QUERY,jimgalt,I got smashed in the face playing soccer last night. Cut my gum and nose. 
721866,0,2261322840,Sat Jun 20 20:36:39 PDT 2009,NO_QUERY,nikkigoodrich,Just had a large wooden picture frame fall from the wall and smack me straight in the face. I now have a fat lip and sore cheek.  
591261,0,2217597484,Wed Jun 17 21:05:57 PDT 2009,NO_QUERY,Jadyn_MariesMom,Praying for my grandma! Hoping everything will be alright! Can't and don't want to go through this again 
549693,0,2202712329,Tue Jun 16 22:16:39 PDT 2009,NO_QUERY,wontstop,okay bed time. work at 9 tomorrow. 
11822,0,1551542948,Sat Apr 18 09:20:03 PDT 2009,NO_QUERY,John77,is at home nursing his cold...  My friend called me this morning with an extra Long Beach Grand Prix ticket... a no go for me. 
576720,0,2211958692,Wed Jun 17 13:29:55 PDT 2009,NO_QUERY,harttj2701,My internet connection is so slow it will take three hours to download iPhone 3.0! 
562427,0,2205658093,Wed Jun 17 05:11:41 PDT 2009,NO_QUERY,sozzals,@Knowyalovefe #haveyouever forgotten to turn off your alarm clock on your day off   Yes! That is so annoying!!
334355,0,2013552790,Tue Jun 02 22:57:47 PDT 2009,NO_QUERY,ktangi,forever doing homework! 
696281,0,2253481198,Sat Jun 20 08:14:34 PDT 2009,NO_QUERY,sarahv68,@PortChuckles it's dark and rainy in Ontario Canada too. 
86255,0,1754062023,Sun May 10 04:48:22 PDT 2009,NO_QUERY,Nalqimlas,i dont know what to tweet about 
615424,0,2226273481,Thu Jun 18 11:44:55 PDT 2009,NO_QUERY,Heartnet13,All Time Low's new song is not that great  I'm disappointed. Cobra Starship on the other hand has 2 new songs that are awesome sauce!!
671117,0,2246764680,Fri Jun 19 18:05:22 PDT 2009,NO_QUERY,phanicastro,tick tock.. only 2 hours and i will be at home.. soo sad 
737546,0,2265268086,Sun Jun 21 06:11:33 PDT 2009,NO_QUERY,xequth,Just lost Â£15. Now I can't get my dad his surprise birthday present. 
772556,0,2302792368,Tue Jun 23 17:18:05 PDT 2009,NO_QUERY,missxjessi,so she won't reply  i'm sad.
